black1,red1,strike1,black2,red2,strike2,title,start_date_f,end_date_f,lat,lng,address,description,tags,source
0,0,0,0,0,0,Cyber Space Gamers,2015-07-15T19:00:00Z,2015-07-15T20:30:00Z,41.8943707,-87.7064607,"733 N. Kedzie Avenue, Chicago, IL 60612","Summer readers, age 5 and up, and their families are invited to join us for a variety of stories performed by teachers &amp; librarians who are students of master storyteller Beth Horner. This will be a chance for everyone to join the fun of hearing tales that delight, inspire, and surprise listeners.",art/entertainment,library
0,1,0,0,0,0,Meet the Outsiders,2015-07-15T19:00:00Z,2015-07-15T20:00:00Z,41.80105,-87.726459,"5055 S. Archer Avenue, Chicago, IL 60632"," In this DIY workshop, we'll learn and talk about Outsider Art with <a href=""http://www.art.org/"">Intuit</a> while creating a one-of a-kind (maybe wearable!) art piece using found and repurposed materials. Attending this event will earn both a <strong>Discover</strong> and a <strong>Create</strong><strong></strong> badge. ",art/entertainment,library
0,0,0,0,0,0,Teen Reading Cafe,2015-07-15T19:00:00Z,2015-07-15T19:30:00Z,41.808817,-87.675101,"2111 W. 47th Street, Chicago, IL 60609", Work on your summer reading a bit at a time over a tasty beverage.,art/entertainment,library
1,0,0,0,0,0,Explore Photography &amp; Video,2015-07-15T19:00:00Z,2015-07-15T20:30:00Z,41.876755,-87.627872,"400 S. State Street, Chicago, IL 60605","Take your knowledge of video and photography to a new level by planning a solo or group trip to a place of your choice. The trip will require research into a location, a theme, other artists, and planning, but the results will be totally unique!",art/entertainment,library
0,0,0,0,0,0,Wired Wednesday,2015-07-15T20:00:00Z,2015-07-15T22:00:00Z,41.889163,-87.765762,"5615 W. Race Avenue, Chicago, IL 60644","Join us for PS3 open gaming, explore Little Bits and discover cool space apps.",art/entertainment,library
0,0,0,0,0,0,YOUmedia Open Hours,2015-07-15T20:00:00Z,2015-07-15T22:30:00Z,41.857801,-87.661115,"1805 S. Loomis Street, Chicago, IL 60608","Come hang out and mess around with all our tech gear, including laptops, a 3D printer, a sticker maker and video games. Learn how to make simple crafts like buttons to stop motion animation. Every day is different so feel free to drop in!",art/entertainment,library
1,0,0,0,0,0,Let's Talk Comics,2015-07-15T21:00:00Z,2015-07-15T22:30:00Z,41.8949119,-87.7478671,"4856 W. Chicago Avenue, Chicago, IL 60651","Calling on teen comic enthusiasts to come talk comics, create your own zine and comic book.",art/entertainment,library
0,0,0,0,0,0,Warp Zone Wednesday,2015-07-15T21:30:00Z,2015-07-15T23:30:00Z,41.780263,-87.607001,"731 E. 63rd Street, Chicago, IL 60637",Play video games with the PlayStation 3 system.,art/entertainment,library
0,0,0,0,0,0,We Come in Peace: Photo and Video Transformations,2015-07-15T22:00:00Z,2015-07-15T23:00:00Z,41.720915,-87.642915,"9525 S. Halsted Street, Chicago, IL 60628","Join us each Wednesday for a workshop that will help you express yourself using words, images and/or video.",art/entertainment,library
0,0,0,0,0,0,Wired Wednesdays: Teen Tech Series,2015-07-15T22:30:00Z,2015-07-15T23:30:00Z,41.87934,-87.725415,"115 S. Pulaski Road, Chicago, IL 60624","Each week, explore different software and forms of technology while expressing yourself creatively. Learn about video and music editing as well as digital media and technology in this engaging drop-in program series for teens in grades 9 to 12.",art/entertainment,library
0,0,0,1,0,0,F.L.O.W. Open Mic Night,2015-07-15T22:30:00Z,2015-07-16T00:30:00Z,41.876755,-87.627872,"400 S. State Street, Chicago, IL 60605","Perform poetry, music, dance, comedy and more in YOUmedia's very own open mic night. Experiment with a wide variety of media, as well as recording it all live. Come early to get your name on the performance list and start working on your stage presence. Fresh.Lyrics.On.Wednesdays.",art/entertainment,library
0,0,0,0,0,0,Teen Jr. Science CafÍ© ,2015-07-16T17:00:00Z,2015-07-16T18:00:00Z,41.757383,-87.654083,"7506 S. Racine Avenue, Chicago, IL 60620","<img src=""https://chipublib.bibliocommons.com/events/images/full/7892c85cf33c33124e43892ecd7fbd9c/T.jpg"" unselectable=""on""> ",art/entertainment,library
0,0,0,0,0,0,Hands-On Solar Activities with Adler Summer Interns,2015-07-16T18:00:00Z,2015-07-16T19:00:00Z,41.779263,-87.668264,"1745 W. 63rd Street, Chicago, IL 60636","This summer, the <a href=""http://www.adlerplanetarium.org/"">Adler</a> brings the Universe a little closer to you! Adler teen interns are on the move, bringing telescopes and science activities to library locations around Chicago. In areas where solar viewing is possible, and weather permitting, participants can take a look at the sun through specialized solar filters.",art/entertainment,library
0,0,0,0,0,0,Home School Meet-Up,2015-07-16T18:30:00Z,2015-07-16T20:30:00Z,41.876755,-87.627872,"400 S. State Street, Chicago, IL 60605","Come spend time in YOUmedia with other Chicago area home school students. We make art, play games and hang out!",art/entertainment,library
0,0,0,0,0,0,YOUmedia Video Thursday,2015-07-16T19:00:00Z,2015-07-16T23:00:00Z,41.808817,-87.675101,"2111 W. 47th Street, Chicago, IL 60609","Learn about photography, make videos and record music and podcasts.",entertainment,library
0,0,0,0,1,0,Teen Create: Galaxy Edition,2015-07-16T19:00:00Z,2015-07-16T20:00:00Z,41.792982,-87.780022,"6348 S. Archer Avenue, Chicago, IL 60638",Create a constellation in a jar and other awesome galaxy-themed crafts.,entertainment,library
0,0,0,0,0,0,Warp Speed Crafts,2015-07-16T19:00:00Z,2015-07-16T20:00:00Z,41.782208,-87.703383,"6120 S. Kedzie Avenue, Chicago, IL 60629","All ages are invited to this quick, drop-in make and take crafts program. ",entertainment,library
0,0,0,0,0,0,Life After High School,2015-07-16T19:00:00Z,2015-07-16T20:00:00Z,41.8943707,-87.7064607,"733 N. Kedzie Avenue, Chicago, IL 60612","<span class=""TextRun SCX176417367""><img src=""https://chipublib.bibliocommons.com/events/images/full/7f53b813550942869df07d8224505b97/CellPhoneApps.jpg"" unselectable=""on"">Learn about financial aid opportunities with the <a href=""http://www.isac.org/"">Illinois Student Assistance Commission</a> and UIC college recruiter, </span><span class=""TextRun SCX176417367""><span class=""SpellingError SCX176417367"" data-redactor-class=""SpellingError SCX176417367"">Bethini</span> Williams.</span>",art/entertainment,library
0,0,0,0,0,0,Asteroids Video Game Design with Engineering for Kids,2015-07-16T19:00:00Z,2015-07-16T20:30:00Z,41.7623,-87.6005,"1000 E. 73rd Street, Chicago, IL 60619",Code and build your own asteroids game using Multimedia Fusion 2.5. Bring your own lap top if you have one or share one that we (Engineering for Kids) will provide. Students will complete the workshop and save their game on a USB flash drive (also provided by Engineering for Kids) that can be played on a computer,art/entertainment,library
0,0,0,0,0,0,Star Readers Cafe,2015-07-16T19:00:00Z,2015-07-16T20:00:00Z,41.87934,-87.725415,"115 S. Pulaski Road, Chicago, IL 60624",Looking for a cool place to escape the heat this summer? Need to catch up on your reading for the summer? Drop in to Star Readers CafÍ©! Enjoy a lemonade or Italian soda from our cafe while you read a book or magazine from our collection. For kids in 1st-8th grade.,art/entertainment,library
0,0,0,0,0,0,Teen Reading Cafe,2015-07-16T19:00:00Z,2015-07-16T19:30:00Z,41.808817,-87.675101,"2111 W. 47th Street, Chicago, IL 60609", Work on your summer reading a bit at a time over a tasty beverage.,art/entertainment,library
0,0,0,0,0,0,DIY Outsider Art Workshop,2015-07-16T19:00:00Z,2015-07-16T20:30:00Z,41.808817,-87.675101,"2111 W. 47th Street, Chicago, IL 60609","Learn about art you've never seen before with <a href=""http://www.art.org/"">Intuit</a> and make your own unique piece.",art/entertainment,library
0,0,0,0,0,0,_„æNew Voices on the Studs Terkel Radio Archive,2015-07-16T19:00:00Z,2015-07-16T21:30:00Z,41.876755,-87.627872,"400 S. State Street, Chicago, IL 60605","New Voices on the Studs Terkel Radio Archive empowers youth to use 21st century skills in developing a multi-media exhibit and digital archive, inserting youth voice into the cultural and historical narratives captured by Studs Terkel.",art/entertainment,library
0,0,0,0,0,0,Teen Game Room,2015-07-16T20:00:00Z,2015-07-16T22:00:00Z,41.895745,-87.668496,"1625 W. Chicago Avenue, Chicago, IL 60622","Unwind, relax and hang out with friends over some board games and video games!",art/entertainment,library
0,0,0,0,0,0,Teen Tech,2015-07-16T20:00:00Z,2015-07-16T22:00:00Z,41.8949119,-87.7478671,"4856 W. Chicago Avenue, Chicago, IL 60651",Let's have fun creating out of this world t-shirt designs and learn about your mood. Eight weeks of continual exploration.,art/entertainment,library
0,0,0,0,0,0,YOUmedia T-Shirt Graphic Design,2015-07-16T21:00:00Z,2015-07-16T23:00:00Z,41.857801,-87.661115,"1805 S. Loomis Street, Chicago, IL 60608",Borrow silhouette concepts to design your own t-shirt by using special apps to photograph unique ideas and edit them on Adobe Illustrator and Photoshop. ,art/entertainment,library
0,0,0,0,0,0,High School Comic Book Club,2015-07-16T21:00:00Z,2015-07-16T22:00:00Z,41.9627,-87.6844,"4455 N. Lincoln Avenue, Chicago, IL 60625","Sulzer's High School Comic Book Club meets once a month to discuss a variety of comics, graphic novels and manga. For this meeting, we will discuss <a id=""ember14390"" data-add-title-link=""8809005081"" href=""/item/show/8809005081"">Through the Woods</a>. For teens in grade 9 to 12.",art/entertainment,library
0,0,0,0,0,0,Engineering with Dyson,2015-07-16T21:00:00Z,2015-07-16T22:30:00Z,41.832264,-87.61753,"3436 S. King Drive, Chicago, IL 60616","Teens will bring engineering to life through rapid prototyping challenges, provided by library partner, the James Dyson Foundation staff and volunteers. Join us to experience the design process first-hand by creating a solution to an everyday frustration using bits of Dyson machines, cardboard, glue and lots of tape! ",art/entertainment,library
0,0,0,0,0,0,Tinker Studio,2015-07-16T21:00:00Z,2015-07-16T22:30:00Z,41.876755,-87.627872,"400 S. State Street, Chicago, IL 60605"," Interested in making but you don't know what to create? Every week we will work on a new project using tools like Makey Makey, Solar Cars, Arduino, LEDs, Little Bits and more. You don't have to be a maker to create but you need willingness to try.",art/entertainment,library
0,0,0,0,0,0,Tech Thursday: App Creation,2015-07-16T22:00:00Z,2015-07-16T23:00:00Z,41.720915,-87.642915,"9525 S. Halsted Street, Chicago, IL 60628",Learn how to create an android app using android studio.,art/entertainment,library
0,0,0,0,1,0,What's in a Name Book Club,2015-07-16T23:00:00Z,2015-07-17T00:30:00Z,41.692441,-87.67401,"11071 S. Hoyne Avenue, Chicago, IL 60643",Share books that interest you and choose books for upcoming sessions. ,art/entertainment,library
0,0,0,0,0,0,TSC Read-a-thon,2015-07-17T18:00:00Z,2015-07-17T21:00:00Z,41.909437,-87.768889,"5724 W. North Avenue, Chicago, IL 60639","<img src=""https://chipublib.bibliocommons.com/events/images/full/f3d07cfd4f4e1cb33db57f37a714fee2/Defy Gravity 300x230.jpg"" unselectable=""on"">Come level up your next hundred minutes for the Teen Summer Challenge. Drop in, hang out and read with us!  Snacks provided. ",art/entertainment,library
0,0,0,0,0,0,Teen Time,2015-07-17T18:00:00Z,2015-07-17T21:00:00Z,41.857801,-87.661115,"1805 S. Loomis Street, Chicago, IL 60608","Drop in and hang out, it's your time to try all the tech we have on hand!",art/entertainment,library
0,0,0,0,0,0,Teen Ground Control to Robo Tom,2015-07-17T19:00:00Z,2015-07-17T21:00:00Z,41.9755882,-87.7137735,"3401 W. Foster Avenue, Chicago, IL 60625-4808",Mess around with a finch robot. Learn to program functions and create robot drawings.,art/entertainment,library
0,0,0,0,0,0,New Voices on the Studs Terkel Radio Archive,2015-07-17T19:00:00Z,2015-07-17T21:30:00Z,41.876755,-87.627872,"400 S. State Street, Chicago, IL 60605","New Voices on the Studs Terkel Radio Archive empowers youth to use 21st century skills in developing a multi-media exhibit and digital archive, inserting youth voice into the cultural and historical narratives captured by Studs Terkel.",art/entertainment,library
0,0,0,0,0,0,Outsider Art: Intuit DIY Workshop for Teens and Tweens,2015-07-17T20:00:00Z,2015-07-17T21:00:00Z,41.940164,-87.645327,"644 W. Belmont Avenue, Chicago, IL 60657",Learn more about outsider art and create your own! Chicago's Inuit: The Center for Intuitive and Outsider Art present this workshop for kids and teens age 8+. ,art/entertainment,library
0,0,0,0,0,0,Planet Read Cafe,2015-07-17T20:00:00Z,2015-07-17T21:30:00Z,41.87934,-87.725415,"115 S. Pulaski Road, Chicago, IL 60624",Looking for a cool place to escape the heat this summer? Need to catch up on your reading for the summer? Drop in to Planet Read CafÍ©! Enjoy a flavored coffee or Italian soda from our coffee bar while you read a book or magazine from our collection.,art/entertainment,library
0,0,0,0,0,0,Teen CafÍ©,2015-07-18T15:00:00Z,2015-07-18T17:00:00Z,41.857801,-87.661115,"1805 S. Loomis Street, Chicago, IL 60608","Bring your friends and join us in the Meeting Room to start your Saturday off right some with some snacks and space to hang out, read, or even create.",art/entertainment,library
0,0,0,0,0,0,Korean Drumming Workshop with Global Pungmul Institute,2015-07-18T15:00:00Z,2015-07-18T17:00:00Z,41.9755882,-87.7137735,"3401 W. Foster Avenue, Chicago, IL 60625-4808",<strong>Global Pungmul Institute </strong>is a community-based cultural and educational organization dedicated to promoting Korean traditional cultural and performing arts known as <em>Pungmul</em>. You will learn throughout the four sessions in this summer:,art/entertainment,library
0,0,0,0,0,0,YOUmedia Magic: The Gathering,2015-07-18T16:00:00Z,2015-07-18T18:00:00Z,41.857801,-87.661115,"1805 S. Loomis Street, Chicago, IL 60608","Play trading card games, and challenge yourself to build strategies, skills, and imagination through online platforms.",art/entertainment,library
0,0,0,0,0,0,Middle Grade YOUmedia Preview,2015-07-18T16:30:00Z,2015-07-18T17:30:00Z,41.9627,-87.6844,"4455 N. Lincoln Avenue, Chicago, IL 60625",Sulzer is hosting a special preview event for middle school students to come and check out what YOUmedia is all about. This is an opportunity for younger teens and tweens to get a sneak peek at Sulzer's high school programming and create something of their own. For grades 5-8.,art/entertainment,library
0,0,0,0,0,0,Family Game Time,2015-07-18T18:00:00Z,2015-07-18T21:00:00Z,41.8495331,-87.7051215,"2311 S. Kedzie Avenue, Chicago, IL 60623","Come and play with board games, blocks, puzzles, and playing cards. Bring along your family and friends. The more the merrier!",art/entertainment,library
0,0,0,0,0,0,Summertime Science,2015-07-18T18:00:00Z,2015-07-18T19:00:00Z,41.782208,-87.703383,"6120 S. Kedzie Avenue, Chicago, IL 60629",Kids ages 8-17 are invited to conduct cool science experiments this summer. ,art/entertainment,library
0,0,0,0,0,0,Underground Feedback Stereo,2015-07-18T18:00:00Z,2015-07-18T19:30:00Z,41.876755,-87.627872,"400 S. State Street, Chicago, IL 60605","Learn basic recording techniques, music publishing, social media promotion and music production. We will guide you through the process of becoming an independent musician.",art/entertainment,library
0,0,0,0,0,0,Stylish Saturdays,2015-07-18T19:00:00Z,2015-07-18T20:00:00Z,41.87934,-87.725415,"115 S. Pulaski Road, Chicago, IL 60624",Expand your jewelry horizons with a fabulous galaxy necklace! Who knew you could make a galaxy out of nail polish? Join us for all the fun!,entertainment,library
0,0,0,0,0,0,Film Screening: Space Buddies,2015-07-18T19:00:00Z,2015-07-18T20:30:00Z,41.903937,-87.636761,"310 W. Division Street, Chicago, IL 60610","<a id=""ember7612"" href=""/item/show/8392827081"" data-add-title-link=""8392827081"">Space Buddies</a>. Moving at warp speed, dodging asteroids and more, the Buddies and their new friends must summon their courage and ingenuity to launch plans for a moon landing and a rocketing trip back home. Will they have the right stuff? ",entertainment,library
0,0,0,0,0,0,Introduction to Video &amp; Photography,2015-07-18T19:00:00Z,2015-07-18T20:30:00Z,41.876755,-87.627872,"400 S. State Street, Chicago, IL 60605","Take your knowledge of video and photography to a new level by planning a solo or group trip to a place of your choice. The trip will require research into a location, a theme, other artists, and planning, but the results will be totally unique!",entertainment,library
0,0,0,0,0,0,Short Films Screening: Best of Black Harvest Film Festival,2015-07-18T19:00:00Z,2015-07-18T21:00:00Z,41.782285,-87.637379,"6151 S. Normal Boulevard, Chicago, IL 60621","Chicago Public Library partners with the Gene Siskel Film Center present these selections from the Best of the Black Harvest Film Festival, 2015.",entertainment,library
0,0,0,0,0,0,Teen Makerspace,2015-07-18T20:00:00Z,2015-07-18T21:30:00Z,41.762506,-87.563816,"2505 E. 73rd Street, Chicago, IL 60649","From art supplies and found objects to duct tape and discarded books, use a variety of materials to create something unique to you. What you make is up to your imagination!",entertainment,library
0,0,0,0,0,0,Electronics 101,2015-07-20T18:00:00Z,2015-07-20T19:00:00Z,41.80105,-87.726459,"5055 S. Archer Avenue, Chicago, IL 60632","Ever wondered how a light switch works? Or why a bird can sit on a power line without getting shocked? You can get the answers and start making your own basic electronics in just a few minutes! Every Monday through August 24, we'll have a drop-in, hands-on workshop for kids and teens.",art/entertainment,library
0,0,0,0,0,0,Lunch Bus,2015-07-20T18:30:00Z,2015-07-20T19:00:00Z,41.830263,-87.673465,"1915 W. 35th Street , Chicago, IL 60609",The Greater Chicago Food Depository's Summer Lunch Bus brings healthy meals to children 18 and under Monday through Friday from June 22 to September 4 (Except July 3rd).  All meals must be eaten on-site.,art/entertainment,library
0,0,0,0,0,0,YOUmedia Maker Monday ,2015-07-20T19:00:00Z,2015-07-20T23:00:00Z,41.808817,-87.675101,"2111 W. 47th Street, Chicago, IL 60609",Drop in for a new maker activity every week. ,art/entertainment,library
0,0,0,0,0,0,TSC Read-a-thon,2015-07-20T19:00:00Z,2015-07-20T23:00:00Z,41.909437,-87.768889,"5724 W. North Avenue, Chicago, IL 60639","<img src=""https://chipublib.bibliocommons.com/events/images/full/f3d07cfd4f4e1cb33db57f37a714fee2/Defy Gravity 300x230.jpg"" unselectable=""on"">Come level up your next hundred minutes for the Teen Summer Challenge. Drop in, hang out and read with us!  Snacks provided. ",art/entertainment,library
1,0,0,0,0,0,Teen Game Night,2015-07-20T19:00:00Z,2015-07-20T21:30:00Z,41.8949119,-87.7478671,"4856 W. Chicago Avenue, Chicago, IL 60651","Calling on teens to come join us for games, crafts and other fun activities in your very own space.",entertainment,library
0,0,0,0,0,0,Teen Reading Cafe,2015-07-20T19:00:00Z,2015-07-20T19:30:00Z,41.808817,-87.675101,"2111 W. 47th Street, Chicago, IL 60609", Work on your summer reading a bit at a time over a tasty beverage.,entertainment,library
0,0,0,0,0,0,YOUmedia Open Hours,2015-07-20T20:00:00Z,2015-07-20T22:30:00Z,41.857801,-87.661115,"1805 S. Loomis Street, Chicago, IL 60608","Come hang out and mess around with all our tech gear, including laptops, a 3D printer, a sticker maker and video games. Learn how to make simple crafts like buttons to stop motion animation. Every day is different so feel free to drop in!",art/entertainment,library
0,0,0,0,0,0,Introduction to Photography &amp; Video,2015-07-20T21:00:00Z,2015-07-20T22:00:00Z,41.876755,-87.627872,"400 S. State Street, Chicago, IL 60605","Take your knowledge of video and photography to a new level by planning a solo or group trip to a place of your choice. The trip will require research into a location, a theme, other artists, and planning, but the results will be totally unique!",art/entertainment,library
0,0,0,0,0,0,Get Wreckt,2015-07-20T21:00:00Z,2015-07-20T22:00:00Z,41.876755,-87.627872,"400 S. State Street, Chicago, IL 60605","Interested in engineering, taking apart objects to see how they work and creating something new from scratch? Then join us for our Get Wreckt workshop to destroy old electronic equipment and build a functional product.",art/entertainment,library
0,0,0,0,0,0,&quot;We Are The Music Makers&quot; Monday,2015-07-20T21:30:00Z,2015-07-20T23:30:00Z,41.780263,-87.607001,"731 E. 63rd Street, Chicago, IL 60637",Experiment with and create music using instruments and our LittleBits Synth Kit.,art/entertainment,library
0,0,0,0,0,0,Maker Monday: Light It Up,2015-07-20T22:00:00Z,2015-07-20T23:00:00Z,41.720915,-87.642915,"9525 S. Halsted Street, Chicago, IL 60628",Maker Monday features a new DIY item every week using new or old school technology.,art/entertainment,library
0,0,0,0,0,0,Teen Money Smart: Un-Earth the Gravity of Money: Part 2,2015-07-20T23:30:00Z,2015-07-21T00:30:00Z,41.903937,-87.636761,"310 W. Division Street, Chicago, IL 60610","A lot like gravity, money has an effect on everything around us!",art/entertainment,library
0,0,0,0,0,0,YOUmedia Gamer Tuesday,2015-07-21T19:00:00Z,2015-07-21T23:00:00Z,41.808817,-87.675101,"2111 W. 47th Street, Chicago, IL 60609",Play and design video games. ,art/entertainment,library
0,1,0,0,0,0,Life After High School Workshop Series,2015-07-21T19:00:00Z,2015-07-21T20:30:00Z,41.87934,-87.725415,"115 S. Pulaski Road, Chicago, IL 60624","Thinking about getting a job? Starting to think about college? A new workshop series presented by the University of Illinois at Chicago will guide you on your way! Learn how to search for colleges and jobs, create a resume, find out about financial aid, and more. ",art/entertainment,library
0,0,0,0,0,0,Spore Spawn for Teens,2015-07-21T19:00:00Z,2015-07-21T21:00:00Z,41.9755882,-87.7137735,"3401 W. Foster Avenue, Chicago, IL 60625-4808",Use squishy circuits conductive dough to craft glowing alien looking creatures. ,art/entertainment,library
0,0,0,0,0,0,Teen Reading Cafe,2015-07-21T19:00:00Z,2015-07-21T19:30:00Z,41.808817,-87.675101,"2111 W. 47th Street, Chicago, IL 60609", Work on your summer reading a bit at a time over a tasty beverage.,art/entertainment,library
0,0,0,0,0,0,DIY Outsider Art Workshop,2015-07-21T19:00:00Z,2015-07-21T20:00:00Z,41.9627,-87.6844,"4455 N. Lincoln Avenue, Chicago, IL 60625","In this workshop, we'll learn about outsider art with <a href=""http://www.art.org/"">Intuit</a> and create an art piece using found and repurposed materials. Attending this event will earn both a Discover and a Create badge. Ages 12 and up. ",art/entertainment,library
0,0,0,0,0,0,Hands-On Solar Activities with Adler Summer Interns,2015-07-21T19:30:00Z,2015-07-21T20:30:00Z,41.936689,-87.786083,"3104 N. Narragansett Avenue, Chicago, IL 60634","This summer, <a href=""http://www.adlerplanetarium.org/"">the Adler</a> brings the Universe a little closer to you! Adler teen interns are on the move, bringing telescopes and science activities to library locations around Chicago. In areas where solar viewing is possible, and weather permitting, participants can take a look at the sun through specialized solar filters.",art/entertainment,library
0,0,0,0,0,0,Teen Internet Cafe,2015-07-21T20:00:00Z,2015-07-21T23:00:00Z,41.8949119,-87.7478671,"4856 W. Chicago Avenue, Chicago, IL 60651","Let's explore engineering, science, books and computers. We will create an Internet cafÍ© for you. For teens only.",art/entertainment,library
0,0,0,0,0,0,Teen Board of Directors Meeting,2015-07-21T20:00:00Z,2015-07-21T22:00:00Z,41.895745,-87.668496,"1625 W. Chicago Avenue, Chicago, IL 60622","Earn service learning hours or volunteer credit for taking over the library! Help design the new teen space, plan events and programs for teens, and pick out the books, movies and music you would like to check out at the library. SNACKS PROVIDED! 3rd Tuesday of every month.",art/entertainment,library
0,0,0,0,0,0,Art &amp; Graphic Design,2015-07-21T20:00:00Z,2015-07-21T21:30:00Z,41.876755,-87.627872,"400 S. State Street, Chicago, IL 60605","Work with our artists to learn and improve skills in art and graphic design. Get hands on with pencils, paint, tablets, and printing, and design with Photoshop and Illustrator. Whether you want to make a flyer, design a t-shirt, or make a masterpiece, this workshop will offer tools and guidance.",art/entertainment,library
0,0,0,0,0,0,YOUmedia New Media Arts in Painting &amp; Drawing,2015-07-21T21:00:00Z,2015-07-21T23:00:00Z,41.857801,-87.661115,"1805 S. Loomis Street, Chicago, IL 60608","Arts and crafts aficionados use Fresh Paint, a new media arts Microsoft app, to paint and draw on canvases in ways that make the end product look like it was handmade.",art/entertainment,library
0,1,0,0,0,0,Tactical Tuesday,2015-07-21T21:00:00Z,2015-07-21T22:00:00Z,41.87934,-87.725415,"115 S. Pulaski Road, Chicago, IL 60624",Love games and gaming? Then you need to come meet some other teens with similar interests and check out our PS3 and game collection while you're at it. For teens in grades 9 through 12.,art/entertainment,library
0,0,0,0,0,0,Sci-Fi Pre-Teen Book Club: Astrotwins,2015-07-21T21:00:00Z,2015-07-21T22:30:00Z,41.938837,-87.754554,"5108 W. Belmont Avenue, Chicago, IL 60641","Kids entering grades 6 - 8, come eat some pizza and talk about the out-of-this-world story, <a id=""ember3847"" href=""/item/show/8876244081"" data-add-title-link=""8876244081"">Astrotwins</a>, written by the commander of the final mission of the Space Shuttle <em>Endeavour.</em>  Mark and Scott are in trouble for taking things apart, so their grandfather tells them to go build something.  He wasn't expecting it to be a Mercury spacecraft!",art/entertainment,library
0,0,0,0,0,0,Teen Tech Tuesday,2015-07-21T21:30:00Z,2015-07-21T23:00:00Z,41.8943707,-87.7064607,"733 N. Kedzie Avenue, Chicago, IL 60612","Get out of this world with hands-on exploration of space science topics from rockets and robots to life in space. Do experiments, design and build spacecraft, and find out about the future of outer space discovery.",art/entertainment,library
0,0,0,0,0,0,Input/Output: Teens Make Music ,2015-07-21T22:00:00Z,2015-07-21T23:00:00Z,41.720915,-87.642915,"9525 S. Halsted Street, Chicago, IL 60628","Combine your creativity with our equipment to create music that is entirely your own! Make beats, mix loops, sample sounds, record vocals and produce it all. ",art/entertainment,library
0,0,0,0,0,0,Teen Engineering with Dyson,2015-07-21T22:00:00Z,2015-07-21T23:30:00Z,41.762506,-87.563816,"2505 E. 73rd Street, Chicago, IL 60649",James Dyson Foundation staff and volunteers bring engineering to life through rapid prototyping challenges. ,art/entertainment,library
0,0,0,0,0,0,Chess on the EDGE,2015-07-21T22:30:00Z,2015-07-22T00:45:00Z,41.990996,-87.660757,"6000 N. Broadway, Chicago, IL 60660","Chess on the EDGE meets on the first and third Tuesday of each month for open play, game analysis, teaching, and tactical problems. An experienced player is present to facilitate each meeting. Participants must be at least eight years old. All levels are welcome.",art/entertainment,library
1,0,0,0,0,0,Scrapbooking,2015-07-21T22:30:00Z,2015-07-22T00:00:00Z,41.693103,-87.701067,"11010 S. Kedzie Avenue, Chicago, IL 60655",Interested in learning to scrapbook?  Bring 15-20 photos.  All other supplies will be provided.  Refreshments will be served.  We will be creating 12x12 pages.  ,art/entertainment,library
0,0,0,0,0,0,The Eastland Disaster,2015-07-21T23:00:00Z,2015-07-22T00:00:00Z,41.876755,-87.627872,"400 S. State Street, Chicago, IL 60605","As the city commemorates the tragic loss of 844 lives in the 1915 Eastland Disaster, Chicago historians are re-examining the events of that day from many angles. Historian and folklorist <span class=""highlight"">Ursula</span> Bielski invites you to take a haunting look at Chicago's deadliest disaster, as she guides you through the ""ghostlore"" of the Eastland tragedy. ",art/entertainment,library
0,0,0,0,0,0,The Pluto-New Horizons Pluto Palooza,2015-07-21T23:30:00Z,2015-07-22T00:30:00Z,41.992026,-87.798205,"6083 N. Northwest Highway, Chicago, IL 60631","Pluto, the only planet discovered by an American astronomer and demoted by the IAU is being visited for the first time by the NASA New Horizons planetary robot mission. ",art/entertainment,library
0,0,0,0,0,0,YOUmedia Create Wednesday ,2015-07-22T19:00:00Z,2015-07-22T23:00:00Z,41.808817,-87.675101,"2111 W. 47th Street, Chicago, IL 60609","Draw, make zines and do crafts. ",art/entertainment,library
0,0,0,0,0,0,Cyber Space Gamers,2015-07-22T19:00:00Z,2015-07-22T20:30:00Z,41.8943707,-87.7064607,"733 N. Kedzie Avenue, Chicago, IL 60612",Join us to learn something new from doing a hands-on activity. We may try one of the Brain Games activities found in your Summer Learning Challenge Explorer's Guide.,art/entertainment,library
0,0,0,0,0,0,DIY Intuit Outsider Art,2015-07-22T19:00:00Z,2015-07-22T20:00:00Z,41.889163,-87.765762,"5615 W. Race Avenue, Chicago, IL 60644","Make art out of recycled materials with <a href=""http://www.art.org/"">The Center for Intuitive and Outsider Art</a>.",art/entertainment,library
0,0,0,0,0,0,Teen Reading Cafe,2015-07-22T19:00:00Z,2015-07-22T19:30:00Z,41.808817,-87.675101,"2111 W. 47th Street, Chicago, IL 60609", Work on your summer reading a bit at a time over a tasty beverage.,art/entertainment,library
0,0,0,0,0,0,Explore Photography &amp; Video,2015-07-22T19:00:00Z,2015-07-22T20:30:00Z,41.876755,-87.627872,"400 S. State Street, Chicago, IL 60605","Take your knowledge of video and photography to a new level by planning a solo or group trip to a place of your choice. The trip will require research into a location, a theme, other artists, and planning, but the results will be totally unique!",art/entertainment,library
0,0,0,0,0,0,YOUmedia Open Hours,2015-07-22T20:00:00Z,2015-07-22T22:30:00Z,41.857801,-87.661115,"1805 S. Loomis Street, Chicago, IL 60608","Come hang out and mess around with all our tech gear, including laptops, a 3D printer, a sticker maker and video games. Learn how to make simple crafts like buttons to stop motion animation. Every day is different so feel free to drop in!",art/entertainment,library
